attrib1,attrib2,attrib3,class
4.890971,7.918902,7.137962,1
4.024746,4.20002,2.944136,0
2.878645,1.492885,5.950287,0
3.27326,9.215782,0.878853,1
6.234261,0.118385,8.402579,1
0.798123,2.36107,1.754439,0
4.360543,7.456652,6.614874,1
8.151054,2.45197,3.320374,1
3.078452,9.545465,6.076832,1
2.208889,6.45672,2.60442,1
3.728044,8.105182,1.094113,1
2.868009,8.691042,5.3634,1
8.372824,8.447662,0.808228,1
8.067229,0.77892,1.439571,0
7.522672,2.483596,3.506187,1
1.724605,8.811529,4.442389,1
7.911419,6.870417,8.33209,1
4.672351,4.392834,4.550386,1
4.877988,0.363583,0.694344,0
4.076935,8.204415,4.819699,1
8.826874,1.531559,7.29547,1
9.632436,5.467538,1.683693,1
0.601885,7.357418,5.156507,0
8.459077,1.896342,6.324239,1
1.02912,9.986035,0.314279,1
0.960341,6.414971,6.609143,0
6.036968,8.328769,6.119586,1
8.305532,2.287718,7.777474,0
1.256964,0.287516,3.882375,1
5.118641,9.962615,4.499768,1
5.703838,6.9084,2.348113,0
7.325712,3.043944,9.373946,1
4.360976,9.294955,1.781994,1
9.992573,4.029844,4.535234,1
9.520593,5.330842,7.507877,1
0.343426,5.645479,6.850714,0
1.832762,4.748702,4.041624,0
1.211506,1.353801,8.422872,0
2.397074,2.654409,9.350965,1
6.914904,4.168121,0.077183,1
4.97164,3.238639,2.814729,0
8.984711,5.649613,6.376882,1
8.554327,5.369839,1.760406,1
4.429488,9.819447,7.78043,1
7.687076,9.661112,5.593732,0
6.425207,4.467181,7.916529,0
8.317289,3.819214,3.370572,1
8.67189,3.985838,3.891578,1
9.244571,3.136019,9.430401,1
4.059908,4.441809,5.64916,0
2.139368,1.33241,5.612329,0
9.321715,7.525228,4.700324,1
9.463473,9.522849,1.026896,1
2.312301,4.291385,2.097305,0
4.977808,2.857621,4.63738,0
6.766431,3.846078,7.225117,1
1.375726,4.496037,2.130711,1
8.736621,6.495507,7.307919,1
4.053419,2.648621,6.6405,0
3.433556,4.108994,0.377534,0
9.281662,1.94591,7.269796,0
7.814631,9.252027,4.237295,1
2.671439,9.5264,1.076594,1
5.975579,8.433724,1.396296,1
2.838441,6.560367,7.878168,1
2.426205,5.038304,9.121834,0
0.794362,5.8273,5.585483,0
4.780064,7.14445,0.268459,1
1.352988,3.5821,8.883093,0
0.495184,2.245784,0.701444,0
1.053987,6.573242,4.983666,0
9.984012,9.287618,6.405297,1
2.107537,2.662682,8.166847,0
1.70854,8.089051,9.330918,1
3.948737,7.060295,2.320314,1
1.346326,1.450046,1.505085,0
4.324115,1.65355,7.512349,0
5.119357,7.839566,9.861369,0
3.142272,5.086624,6.054501,0
5.71931,1.425484,4.464619,0
7.49512,3.258408,3.944607,1
2.476183,0.769181,9.458405,0
6.578201,2.775462,5.19104,1
5.547339,7.753653,2.390142,1
2.210154,6.364627,0.259519,0
6.470089,2.721872,8.099652,1
0.039587,8.457714,5.480774,0
4.73992,5.409374,2.544237,1
0.452503,1.18399,2.177747,0
1.047354,9.520861,8.808889,1
0.766016,1.64516,9.284162,0
1.692558,8.866715,4.629751,1
4.499206,5.145867,0.382152,1
9.384836,2.362589,1.27831,1
1.719091,0.751123,9.619581,0
0.281481,8.913845,9.680481,1
2.132149,4.847261,8.81974,1
7.045281,3.693087,4.539132,1
4.451913,0.121485,3.443662,0
7.800066,7.552134,9.370193,1
5.668509,8.791873,5.418856,1
4.793377,9.894085,5.992436,1
5.650725,8.064509,8.982956,1
8.342531,3.275064,8.479489,1
2.380455,9.630608,8.853915,1
0.226229,0.357236,8.228973,0
0.107515,3.071415,8.565392,0
2.724388,5.279916,9.130749,0
9.94804,2.10396,0.466565,1
6.013963,3.470641,5.564749,1
9.949819,0.177777,8.966631,1
3.153552,1.602586,1.115227,0
7.646682,0.806163,5.925652,0
7.510778,0.801475,6.608291,0
5.665843,1.524514,0.839179,0
6.368649,0.761889,0.93749,0
8.700677,7.634658,7.899577,1
4.731325,5.794853,1.05908,1
1.055609,4.450779,2.848751,0
1.523651,5.826525,8.178695,0
2.545264,2.717385,1.862851,0
5.232712,1.928822,0.511965,1
9.417232,0.922761,3.189056,1
4.745919,1.541536,1.363295,0
5.258685,0.555,9.322298,0
0.933596,4.118844,7.600566,0
7.715517,4.524149,5.138049,1
6.897115,0.531396,3.979097,0
8.998194,8.873914,0.104146,1
5.067107,2.746542,2.238317,0
5.320336,5.576574,6.179647,0
2.836191,0.987283,1.767217,0
5.464523,5.526865,0.987078,1
5.626172,0.834679,0.987603,0
3.256048,2.911095,4.337362,0
2.47743,1.593882,4.329379,0
7.01115,5.936711,6.712546,1
0.234007,5.284942,7.277537,0
3.350723,8.282989,6.111771,0
6.554635,6.797337,1.801771,1
1.509658,2.761465,0.285468,0
9.369117,3.762608,8.965367,1
6.763815,9.0387,8.61216,0
3.489264,7.49533,2.467679,1
2.201448,1.33804,8.247869,0
1.396321,0.621546,1.855082,1
1.120873,8.251476,2.922939,1
0.703357,5.571419,1.219554,0
1.948269,0.181393,8.235706,0
3.600667,1.42733,5.602984,0
0.880221,2.705436,5.715107,0
1.549304,0.720773,5.572901,0
7.197878,9.485934,7.304551,1
9.180355,4.211994,2.901082,1
8.054238,5.609759,3.838469,1
2.523071,1.139536,4.161035,0
1.983456,1.777488,1.14115,0
5.312956,1.981656,5.97619,0
9.430937,7.267365,9.816483,1
9.204715,5.884794,8.326723,1
6.971952,5.145379,3.99212,1
2.444632,0.441913,1.910289,0
1.88236,6.826514,0.486561,0
0.392712,2.160161,6.443224,1
5.281734,8.863074,3.783884,1
8.937064,4.993567,1.804592,1
2.066389,7.148639,2.626658,1
9.973398,0.14058,1.156014,1
2.037,4.668521,5.043807,0
8.307468,4.214392,8.698122,1
9.157829,2.389748,7.395699,0
4.344175,7.009996,4.894322,1
1.667317,0.977007,6.644617,0
2.27303,3.056815,6.827395,0
5.482022,0.492666,4.370595,0
8.6831,0.032001,9.158794,0
8.266051,6.263752,1.584502,1
1.515969,7.475601,5.286883,1
6.837248,6.019113,8.435379,1
9.365977,1.184726,8.492354,0
4.08091,6.673228,0.704509,1
5.966478,5.116851,3.523756,1
1.617236,9.928478,1.78572,1
8.556824,7.239598,3.273457,1
7.831353,9.448672,1.872425,1
6.998949,0.856455,4.072217,1
0.787148,3.567364,4.841198,0
3.963819,4.314959,3.966169,0
3.158396,1.358409,5.38645,0
8.387014,5.523001,0.293647,1
2.499405,2.522558,5.363308,0
5.329883,3.64984,7.995177,0
2.457866,1.224427,6.549627,0
0.393488,5.07114,8.023439,0
9.302168,9.580645,3.982946,1
5.127634,0.473798,3.605075,0
8.693047,9.70056,8.132823,1
9.80457,2.124464,0.412416,0
9.104526,4.019575,6.539867,1
4.709322,3.843077,9.875028,0
7.809989,2.339059,1.094605,1
6.969628,3.363702,3.962314,0
5.398602,0.239196,1.989399,0
6.723861,6.71227,0.298799,1
4.090558,3.930338,7.993708,0
1.488408,3.221833,0.956969,0
7.748574,2.446196,7.468834,1
7.699333,0.449076,8.156475,0
6.395263,1.275059,3.266046,0
9.699978,5.131782,2.943455,1
0.757782,3.089575,5.736111,0
1.388323,0.706091,4.2923,0
2.709436,6.593069,0.41393,1
6.76947,6.867483,1.47379,1
2.103766,2.060319,1.364211,0
8.716673,4.860082,3.210579,1
5.870724,6.30138,2.359883,1
2.230762,1.881982,4.425465,0
6.742563,6.606407,0.532562,1
6.239232,9.032019,7.79041,1
3.699952,6.983387,6.159345,1
2.210318,6.877325,8.418758,1
1.951463,0.473808,0.206623,0
4.007985,2.519849,9.925347,0
0.077036,7.072785,2.072603,0
2.20809,9.884224,3.275491,1
3.896525,6.186141,9.112606,1
0.161469,2.914309,7.385128,0
9.613084,4.60567,4.012157,1
7.817898,7.973042,2.345994,1
1.238563,9.559986,8.83858,1
2.65632,8.423098,1.886349,1
1.502504,6.839422,9.671884,0
4.798038,9.29288,0.690874,1
0.759318,7.677249,5.237239,0
5.03246,8.291551,0.303798,1
8.646579,0.552319,4.492063,1
5.712889,7.718085,0.457743,1
7.896789,4.477859,0.149568,1
9.427035,4.563379,8.054812,1
6.193493,4.347172,1.021395,1
5.311339,7.090306,1.850089,1
5.69293,4.990747,1.361293,1
5.066567,1.751436,8.689298,0
0.928459,8.678212,0.424443,1
6.835404,5.34233,7.449554,1
6.214357,4.80325,5.162921,1
7.853646,6.858329,6.706101,1
5.379759,0.964315,3.789778,0
3.603302,0.983834,4.521177,0
1.712443,4.711881,4.395725,0
7.449085,3.265765,6.523747,1
0.709015,2.873549,9.678782,0
5.120342,7.169458,2.594788,1
9.317108,7.352705,4.38526,1
3.302104,4.559834,1.635569,0
2.272632,3.462702,9.894517,0
1.366802,3.350152,3.959411,0
4.051225,7.94826,6.614758,1
3.612577,0.730281,6.395134,0
4.740502,4.598574,5.839948,1
8.116679,5.167738,0.70975,1
4.521225,1.819267,2.765585,0
9.277335,0.32262,3.070479,1
7.620949,6.211664,2.88963,1
6.570968,8.471398,0.21692,1
3.364289,7.901691,0.212215,1
3.877387,0.073653,8.081649,0
1.469505,6.142536,3.951928,0
2.253539,9.139052,9.025506,1
7.962287,7.809898,0.034984,1
5.948807,3.958298,0.345754,1
3.6741,8.310473,6.601805,1
7.120467,2.645174,4.465541,1
4.084889,0.840401,3.903944,0
8.734856,8.147244,7.891429,1
5.950089,9.805539,0.788054,0
9.871858,4.242628,1.06472,1
6.985438,5.282518,1.059198,1
7.772252,7.442945,5.208031,1
3.203478,1.390253,7.852815,0
8.320033,5.276099,1.100165,1
7.498279,8.275302,8.303336,1
7.795877,3.742012,6.845753,1
1.606594,1.375798,2.35371,0
3.744014,3.919095,2.381595,0
9.29907,9.726372,7.135143,1
7.172564,2.974758,3.606584,1
8.17311,2.458821,8.576733,1
5.926158,9.769383,2.243373,1
2.582847,9.208408,3.564502,1
2.359066,4.90121,7.131689,0
2.133126,7.886116,5.516972,1
3.094769,3.837124,1.470278,0
6.849463,8.712608,8.89881,1
3.528299,9.794393,0.011336,1
1.527167,3.241999,1.048701,1
8.452644,5.947314,0.813152,1
4.592686,3.323444,7.992744,1
9.67199,8.207266,9.775516,1
4.912483,4.682228,5.789585,1
3.11542,5.229032,2.281861,0
9.766432,7.662652,4.68579,1
1.161089,9.084073,1.667332,1
5.376521,2.992537,4.287672,0
8.968966,0.797441,7.544035,1
1.717008,8.928172,9.964561,1
6.265501,7.918531,2.201188,1
1.370477,5.322019,9.345115,0
7.629052,5.913395,2.612361,1
1.560088,9.840201,4.796992,1
6.683652,9.552591,0.751671,1
9.61848,5.69285,9.978783,1
7.890147,1.636606,6.267968,1
3.950589,3.33489,7.57948,0
4.235399,9.716332,2.238468,1
9.652317,9.748395,4.363098,1
1.918309,4.421841,5.133838,0
1.016407,8.668306,2.170969,1
4.898006,9.291842,0.143042,1
6.713249,4.970364,2.481695,0
4.204156,5.237898,0.364788,1
5.545816,8.180017,0.983594,1
8.027259,5.395018,5.23326,1
0.915898,1.539971,4.72744,0
9.768101,6.953842,5.038068,1
8.944376,9.506278,3.450581,1
3.460853,2.156513,3.445652,0
0.967674,0.874315,9.649452,0
3.217557,8.117967,1.583152,1
3.090694,7.935641,1.259769,1
0.149412,1.087481,3.18805,0
2.382572,3.842527,7.984274,0
5.504209,8.377462,0.146967,1
9.070075,2.991808,1.355544,1
9.746012,9.272127,2.02846,1
4.241212,1.930478,9.278112,0
4.222441,7.020044,0.411321,1
5.368513,6.555335,7.172061,1
2.295716,2.565889,9.323281,0
8.069171,5.820531,9.278949,1
8.22474,7.175646,5.916206,1
1.953109,2.961911,9.633768,0
8.734162,8.317587,1.147298,1
4.491086,3.595309,0.040594,0
1.497397,4.653392,4.843177,0
8.703712,4.823543,6.881941,1
3.603873,6.792109,8.100839,1
1.845734,7.141855,3.743765,0
1.524905,0.106812,9.018251,0
8.818402,8.81202,5.663197,1
8.348037,4.956943,3.711581,1
9.012992,0.373625,5.72892,1
6.752606,3.962815,1.738402,1
2.484792,9.542233,6.021543,1
0.206717,9.214614,9.58876,1
7.121635,7.120127,1.497524,1
7.80661,5.405099,9.138295,1
8.65144,4.935734,3.012187,1
8.426631,2.211067,3.938939,0
0.610711,3.444,7.537191,0
0.513825,4.602229,2.016743,0
3.978965,5.190524,6.214182,1
9.853007,1.318378,8.071619,1
3.058466,7.688009,2.044927,1
1.742889,3.589804,9.251342,0
6.797613,8.608451,6.940303,1
1.494833,4.663483,4.010283,0
2.242395,8.653604,0.963368,1
4.012384,7.874199,7.654802,1
9.414543,9.132407,9.275021,1
2.180933,2.63158,8.02399,0
8.741277,5.36099,8.428292,0
2.633161,2.385168,9.970962,0
6.636413,2.336303,9.932733,0
7.635321,5.185584,4.894415,1
3.943294,1.199359,1.691137,1
1.908,1.172742,4.869825,0
9.60593,2.824646,1.904778,1
9.221652,5.777653,5.964723,1
4.210436,6.775155,5.986022,1
0.2389,6.870806,3.56998,0
7.668787,7.287514,1.910347,1
2.107433,2.34499,7.755459,0
5.014106,3.204789,8.533806,0
9.618545,9.929564,3.978448,0
3.132358,3.791416,3.707013,0
1.891831,2.233531,4.297695,0
0.664602,5.243664,6.01171,0
3.23022,7.789723,7.970668,1
3.561056,0.956532,0.74376,0
2.88311,6.82683,4.788014,0
4.591099,8.732076,1.18043,1
7.165625,4.214321,2.209408,1
8.25539,6.384148,7.814556,1
6.603315,0.21467,3.020087,0
1.491009,2.075558,0.984722,0
3.602495,9.934997,0.386734,1
2.331366,4.681937,3.123583,1
5.982916,5.051228,7.944098,0
4.778623,7.536378,6.080022,1
4.267121,8.477359,1.227721,1
6.371501,3.534547,8.303244,1
1.674668,4.554706,7.142099,0
1.062439,6.136792,5.357543,0
4.338056,8.717862,4.371696,1
7.944727,5.047392,3.700371,1
9.395521,7.711299,0.822555,1
2.526548,4.074556,5.332943,0
8.917592,6.448784,6.293844,1
4.844892,6.835677,1.90121,0
5.973478,1.582382,1.812453,0
9.460982,8.307258,4.137125,1
1.191595,6.389031,2.787979,0
8.100265,7.540545,1.706621,1
1.451911,0.184483,2.985756,0
9.374652,1.923046,0.929246,1
3.894712,8.920623,8.834865,1
5.552024,8.350457,3.269539,1
2.149975,9.820621,3.481872,1
8.446895,4.098857,0.686949,1
2.768883,9.941786,2.658347,1
6.949404,1.128057,9.009472,0
6.801016,0.686035,7.150092,1
2.062921,5.839658,0.08196,0
2.514683,0.039194,8.745779,0
7.393186,4.548893,3.335185,1
3.941611,9.842414,3.962162,1
7.086541,7.748547,5.303438,0
6.04693,0.469467,5.996043,0
3.876259,8.625572,1.716626,1
2.596287,0.63704,8.065835,0
1.821161,4.221702,6.749012,0
6.531814,7.822729,6.967411,1
6.387712,0.714783,8.799628,0
1.334952,3.815433,4.951378,0
4.486629,4.58657,7.184826,1
7.149743,8.681643,3.532278,1
0.301603,9.899693,9.069291,0
9.153191,0.010313,7.458649,1
5.903311,3.667886,9.720661,1
5.337252,6.894649,2.803576,1
5.768352,3.039629,8.026822,0
8.865309,7.152064,3.495967,1
2.052652,5.403942,4.412545,0
9.547338,3.402397,5.76947,1
5.739356,3.034715,8.404824,0
3.175457,8.396057,2.149135,1
1.621268,4.74403,8.870062,0
6.559088,5.885819,4.043581,0
0.726551,5.435903,4.031554,0
1.016216,1.253812,3.948665,0
8.59764,6.904587,9.504634,1
3.886694,9.180788,7.985915,1
2.039614,2.630065,3.458036,0
7.6733,0.195199,2.398435,0
0.759999,3.882707,8.32274,1
3.800831,8.609464,1.247178,1
8.134285,8.8538,9.244445,1
4.550007,7.598789,9.25631,0
8.473042,6.126324,1.97763,1
5.391836,5.637699,2.702319,1
0.894819,4.365104,5.193986,0
0.909743,9.70179,4.647093,1
0.820169,0.614504,8.396481,0
7.577536,6.950349,0.527602,1
0.679401,2.57504,9.122355,0
0.657336,9.368278,3.874637,1
5.676752,3.951258,4.167869,1
6.18626,4.854904,4.692889,1
4.265744,0.876165,9.726389,0
7.11156,8.876924,7.120969,1
9.036465,2.033683,7.196353,1
0.518593,4.435192,1.83435,0
7.400227,9.584248,2.503074,1
0.057701,7.443118,2.257499,0
5.613993,3.49995,2.315045,1
0.994424,3.981372,9.883467,0
0.401548,5.836374,6.674606,1
4.269224,7.345102,8.272163,1
5.559264,7.543567,7.720251,1
7.603494,2.664192,2.090853,1
8.591573,1.682893,5.870734,1
1.614597,2.922923,0.705847,0
0.844997,3.315065,1.600375,0
5.470059,8.2884,0.426421,1
9.583247,0.912033,3.548524,1
9.125668,0.56001,6.704567,0
3.564199,6.507113,7.238584,1
6.581621,8.183921,4.583228,1
2.47805,4.512709,6.403462,0
9.648117,8.330923,6.38722,1
7.749097,2.789015,1.458617,1
6.877533,5.149373,3.876813,1
3.612488,3.990035,7.424425,0
6.416529,8.190188,7.102755,1
6.368706,9.445648,2.557417,1
2.799399,4.969739,7.724804,0
3.911977,8.094987,4.817382,1
6.934436,4.364463,5.549339,1
7.568059,8.276476,6.047691,1
7.018566,1.851546,4.716595,0
1.397642,6.728971,4.286323,0
8.574964,0.566077,9.739611,1
4.886512,9.883864,7.557594,1
6.417902,7.461279,7.737126,1
1.651956,4.869083,3.60113,0
9.375762,8.435985,3.35183,1
7.762196,2.756447,4.261573,1
7.150073,9.766401,1.483363,1
9.756766,5.082326,8.956019,1
3.451985,6.508455,1.3822,1
2.940527,8.831733,8.123037,1
8.451258,1.05742,0.891673,1
0.514549,4.527917,9.25265,0
4.50597,5.321556,0.327987,1
8.02099,9.769868,4.111602,1
4.179932,4.211772,2.457475,0
3.76209,7.975327,4.521501,1
1.128683,1.024286,2.847051,0
3.081536,7.224082,4.229678,0
5.191004,1.127592,1.747526,0
7.865293,3.200215,8.585096,1
9.366294,8.993799,5.263847,1
9.61567,3.65764,7.678278,1
6.656016,3.333067,7.246095,1
4.593242,6.787733,9.59712,1
6.609577,6.209507,3.075146,1
1.624546,3.406142,9.562122,0
8.403754,7.934106,4.298738,1
0.526633,3.718696,9.061258,1
3.842067,8.163327,1.24477,1
7.064376,2.860223,5.150106,1
7.979807,0.512563,0.674972,0
4.94653,1.703049,4.6103,0
3.08673,3.239339,1.403564,0
8.616589,2.958472,5.558385,1
1.199355,3.38563,3.111195,0
8.229178,3.840343,1.445991,1
3.295659,6.187553,0.770108,1
7.301271,1.21379,9.717967,0
2.879449,3.184883,9.158575,0
2.565148,0.330362,4.608372,0
0.552154,7.555148,8.704847,0
6.389246,6.797229,9.253741,1
6.66394,6.254805,1.382241,1
3.21901,0.349371,9.833732,0
9.262402,8.828031,7.174404,1
3.699134,3.789288,9.282966,1
1.468107,6.493406,8.166421,0
1.410262,9.288179,5.815465,1
6.811422,3.272984,4.246828,1
9.226103,0.565834,2.702902,1
8.237075,5.393372,2.397372,1
2.557605,8.975436,9.313232,1
9.095415,0.847211,3.119,1
0.390691,8.869539,6.062664,1
3.192023,2.966513,2.538232,0
7.385529,0.660366,6.343186,0
2.414305,6.442366,8.494769,0
6.4898,3.851673,6.105483,1
7.384442,5.566111,0.086835,1
0.012258,2.99911,5.174243,0
4.751915,4.632799,2.630786,1
6.367144,6.145876,1.245036,1
0.638644,9.324198,9.222805,1
1.357646,2.392496,8.070172,0
7.668617,0.074953,2.634323,0
2.305301,1.716534,7.042889,0
5.37729,7.800236,3.300945,1
8.233726,7.293573,9.640954,1
7.407695,0.922651,1.065223,0
8.803044,3.139611,8.841471,1
0.528763,8.644715,4.525256,1
6.483138,4.79259,6.754416,1
8.741367,6.841218,3.337956,1
6.585442,3.422063,4.455463,1
1.93712,5.609825,7.026489,0
9.154133,9.36594,2.634553,1
8.268137,3.275398,7.458684,1
0.964884,7.214996,0.829564,0
6.257582,0.427587,5.144552,0
9.556636,4.333475,0.928603,1
0.876697,7.999282,6.22912,0
4.811803,4.061618,8.146956,0
4.138873,0.105211,2.057573,0
1.212008,4.713589,2.022388,0
6.81324,4.191786,6.01051,1
1.906459,9.349114,4.55342,1
3.07815,2.583424,4.168031,0
7.238514,0.924647,7.052508,1
9.972978,9.473565,3.617594,1
7.54836,4.077448,2.699061,0
4.288119,0.835201,2.612804,0
6.122661,0.500327,6.203743,0
5.77079,1.738944,7.898103,1
2.937273,8.060515,3.163636,0
3.436639,8.062652,9.761847,1
7.599805,5.729765,8.757853,0
9.161814,8.041941,1.386076,1
5.167362,9.347229,8.711962,0
5.497541,5.235323,9.056687,0
5.460926,9.184139,7.712364,0
7.355941,1.164604,1.27875,0
9.570962,7.572217,0.631067,1
6.072424,4.704397,5.556068,1
5.43989,3.45159,1.819833,0
4.619627,2.318583,6.402206,0
8.706314,0.666552,4.257575,1
8.38525,7.768245,0.236678,0
8.309619,2.292784,0.783415,1
7.747126,6.310509,6.169768,1
7.318896,3.396014,4.557969,1
8.286976,9.943381,7.670407,1
6.287568,5.789364,3.725859,1
4.617845,4.635716,9.511893,1
4.1519,6.034039,5.340319,1
1.702251,0.242871,6.988295,0
5.650909,4.045389,8.537636,1
6.387328,0.644073,1.923946,0
5.289849,1.073876,2.637024,0
6.264048,2.256878,3.961343,0
8.888644,1.494387,7.385887,0
7.780637,1.030999,0.038918,0
4.761147,2.163343,6.00599,0
3.768635,7.386505,5.089249,1
5.039106,4.957694,6.578058,0
3.506429,7.424557,8.230167,1
3.089808,9.798551,2.173232,1
3.489714,8.665369,6.393635,1
9.313288,3.107679,2.640037,1
0.669512,7.338279,5.77245,0
4.28205,3.10137,6.522513,0
0.357836,6.51989,2.359548,0
0.392208,6.945525,9.374702,0
3.25444,2.904846,5.96945,0
3.986713,2.059294,6.585613,0
2.17426,2.219699,7.449016,0
1.583981,1.059373,6.768034,0
1.152009,9.85798,7.668237,1
3.125395,3.724626,1.777028,0
8.115565,7.147796,0.708055,1
6.475883,3.75554,3.830257,1
1.017113,5.542146,1.844588,1
0.713098,3.320001,8.245077,0
7.119015,5.21419,6.182118,1
9.929942,2.342669,6.191314,1
2.537068,9.249385,0.920884,1
9.666378,4.215693,1.691997,1
0.734804,5.428241,9.716987,0
5.827375,3.804245,0.874832,1
1.854519,7.950691,0.476905,1
9.625343,2.035817,3.38183,1
5.699666,2.859271,8.918429,0
6.416513,3.445868,5.982499,1
4.172584,6.140621,3.683774,1
9.919173,8.389375,1.058692,1
7.930483,9.821289,3.834361,1
7.478165,6.695718,0.830443,1
2.559871,6.776831,9.626578,1
4.221406,0.050667,2.110079,0
1.553662,8.328866,3.661375,1
4.778048,5.634243,1.658241,1
7.101029,6.493131,1.519816,1
0.829474,3.943199,7.719667,0
4.767258,7.743809,0.410421,1
1.883044,9.815447,1.615963,1
2.579964,8.811605,8.34334,1
0.239654,6.591932,4.869802,0
3.162794,3.466892,6.03535,0
6.800446,5.01916,9.030278,1
8.456931,3.985963,9.66035,1
5.369524,6.349457,5.50247,1
1.091063,8.76941,0.667569,1
4.949566,7.462137,0.630867,1
8.970289,9.478216,4.192282,1
1.719573,5.689853,5.774764,0
1.813079,9.993875,8.038825,1
1.554529,0.135115,2.62588,0
5.565348,5.601215,6.331192,1
1.497112,0.186119,1.715101,1
7.699859,7.813213,0.234365,0
5.985711,1.981283,1.361164,0
7.676974,2.341534,4.224854,1
0.500861,6.898081,3.482934,0
6.392565,3.798821,9.016389,1
0.174052,5.96602,1.362668,0
0.163433,5.195477,8.77392,0
1.854425,2.221477,8.359399,0
7.461299,1.828975,0.102667,1
9.744875,4.303781,4.39348,1
7.744387,5.484079,5.078076,1
0.670624,2.678077,1.269916,1
5.153726,9.833142,1.080885,1
9.702215,5.520287,1.774147,1
4.817504,8.133141,9.147161,1
6.834649,9.522494,1.501743,1
5.844769,5.821481,2.782982,1
1.546176,0.169775,9.603362,0
6.541338,2.47764,0.485318,1
4.439059,2.733953,9.987926,0
6.920594,7.242539,8.72652,1
8.798114,8.149964,4.131096,0
7.445981,8.035965,0.236767,1
0.333629,3.249389,4.461175,0
6.282542,8.440018,2.03665,1
6.684348,8.132421,1.801416,1
2.780503,2.252013,9.569955,0
6.832256,5.945618,0.532354,1
6.261809,3.679438,4.571152,1
5.799654,7.842372,5.290302,1
5.883917,4.369287,0.835428,1
5.130861,4.629065,7.63323,1
1.409532,4.069127,7.854459,0
1.017361,6.188174,6.076003,0
9.974781,3.422051,6.568544,1
3.436418,4.346957,6.314846,0
8.879292,4.23265,0.050655,1
5.782028,4.683416,4.025944,1
2.637725,6.938795,7.771377,1
3.408546,3.867592,0.86349,0
1.553439,7.170722,1.32984,0
8.731214,5.569676,1.463762,0
6.030977,4.581527,2.093091,1
8.211028,0.832089,1.05635,1
4.878239,4.092638,1.460602,1
7.83093,8.59991,9.96027,1
0.379145,0.412798,5.872523,0
7.419398,5.466991,3.318044,1
6.856794,5.657059,6.740766,1
5.830175,2.864265,2.409346,0
4.92533,2.707044,7.692353,0
7.109171,2.946562,2.965458,0
8.687671,4.939851,8.000202,1
6.767264,6.333994,6.009035,1
1.315319,8.713425,8.646458,1
5.753322,4.554187,0.76879,1
9.109698,3.286918,0.508057,1
3.887077,5.185594,6.743295,1
3.837046,7.137532,9.310016,1
7.901444,9.231711,3.056905,1
5.19178,3.100267,9.420744,0
5.015179,0.385905,6.493482,0
8.34729,5.536226,1.138429,1
2.030058,8.41006,1.119669,1
3.756843,6.47777,8.738721,1
8.012115,7.627776,6.612077,1
3.735123,6.604576,1.262977,1
7.19558,2.139182,2.991974,1
2.110819,2.756413,6.515544,0
0.197849,2.382078,8.744504,0
2.892099,3.361144,2.298531,0
5.15934,5.404076,5.845643,1
1.614611,8.514571,6.791573,0
5.85989,7.670954,4.936891,1
3.220428,1.486162,0.575857,0
2.177104,2.518989,6.38704,0
8.836325,9.933769,8.010657,0
2.375476,2.983736,5.135929,0
3.394052,9.108853,7.245985,1
3.562047,9.995108,7.799461,1
3.593867,3.911233,5.71831,1
0.793304,7.584115,4.55792,0
4.419097,2.841118,1.908242,0
7.067073,5.108305,7.03844,1
1.778956,2.601605,2.425383,0
1.60759,6.046866,5.032705,0
9.888626,0.07497,0.062522,1
9.935303,7.3516,4.561892,1
0.171294,7.643698,1.536781,0
2.059217,3.185467,0.238271,0
5.904982,3.853856,5.899069,0
2.70112,2.309463,7.951305,0
5.828234,9.033947,3.168871,1
1.726797,6.277645,2.126104,0
3.507868,8.940654,5.178536,1
8.271429,4.474302,1.169394,1
0.486896,8.123947,4.084195,0
8.004629,5.572589,5.156952,0
0.998007,8.078729,8.527949,1
1.979741,4.844551,6.436923,0
0.752039,0.570502,9.523876,0
9.853691,7.098098,2.051862,1
5.529033,1.511648,0.034808,0
0.905089,6.47241,6.648799,0
3.767562,9.122153,2.676522,1
4.973437,1.624076,3.412791,1
0.341934,2.320648,6.05609,0
4.222986,2.610236,2.8577,1
0.279669,6.099006,5.241,1
3.262732,8.844991,8.048534,1
8.468588,5.378805,3.509232,1
0.364947,6.849,5.321888,0
8.286347,4.369577,5.96635,1
4.572695,9.201319,8.391285,1
5.409194,0.123293,9.259924,0
7.68337,7.230337,3.850694,1
0.215822,3.949621,0.22651,1
5.726482,6.77063,8.712148,1
1.811625,1.921671,3.592141,1
8.745587,9.29423,6.313352,1
0.264383,9.287721,3.245012,1
5.483601,4.043523,3.613952,1
4.512055,4.658597,2.008374,1
1.629081,9.414959,5.050175,1
0.223876,2.448627,9.254089,0
4.42064,3.597458,1.639578,0
7.242092,7.992709,3.975436,1
6.192408,5.564862,3.103898,1
7.007121,7.189605,3.975755,1
2.916259,7.35102,7.894826,1
5.018557,7.320876,2.760137,1
7.505214,9.28385,3.456607,1
1.895332,3.122804,4.76565,0
5.864929,2.599065,9.926881,0
2.702144,7.223275,2.589898,1
9.906672,9.546237,9.315932,1
5.138846,2.386954,1.573297,0
9.168626,5.99139,0.271325,1
4.778279,0.526298,3.270221,0
2.713999,6.297959,5.663915,1
3.388337,0.477533,8.648598,0
