Date,Open,High,Low,Close,Adj Close,Volume
2000-01-10,3.642856,3.651784,3.383928,3.491072,0.741803,126266000
2000-01-11,3.426340,3.549108,3.232144,3.312500,0.703859,110387200
2000-01-12,3.392856,3.410716,3.089284,3.113840,0.661646,244017200
2000-01-13,3.374440,3.526784,3.303572,3.455356,0.734214,258171200
2000-01-14,3.571428,3.651784,3.549108,3.587052,0.762197,97594000
2000-01-18,3.607144,3.785716,3.587052,3.712052,0.788758,114794400
2000-01-19,3.772320,3.883928,3.691964,3.805804,0.808679,149410800
2000-01-20,4.125000,4.339284,4.053572,4.053572,0.861326,457783200
2000-01-21,4.080356,4.080356,3.935268,3.975448,0.844726,123981200
2000-01-24,3.872768,4.026784,3.754464,3.794644,0.806307,110219200
2000-01-25,3.750000,4.040180,3.656252,4.008928,0.851840,124286400
2000-01-26,3.928572,4.078124,3.919644,3.935268,0.836188,91789600
2000-01-27,3.886160,4.035716,3.821428,3.928572,0.834765,85036000
2000-01-28,3.863840,3.959820,3.593752,3.629464,0.771209,105837200
2000-01-31,3.607144,3.709820,3.375000,3.705356,0.787335,175420000
2000-02-01,3.714284,3.750000,3.571428,3.580356,0.760774,79508800
2000-02-02,3.598216,3.647320,3.464284,3.529016,0.749865,116048800
2000-02-03,3.582588,3.723216,3.580356,3.689732,0.784015,118798400
2000-02-04,3.712052,3.928572,3.700892,3.857144,0.819588,106330000
2000-02-07,3.857144,4.080356,3.783484,4.073660,0.865594,110266800
2000-02-08,4.071428,4.147320,3.973216,4.102680,0.871761,102160800
2000-02-09,4.075892,4.183036,4.015624,4.022320,0.854685,74841200
2000-02-10,4.031252,4.066964,3.928572,4.053572,0.861326,75745600
2000-02-11,4.058036,4.075892,3.866072,3.883928,0.825279,53062800
2000-02-14,3.904016,4.138392,3.879464,4.136160,0.878875,91884800
2000-02-15,4.116072,4.283484,4.113840,4.250000,0.903064,121436000
2000-02-16,4.205356,4.218752,4.004464,4.075892,0.866069,94561600
2000-02-17,4.113840,4.125000,4.040180,4.102680,0.871761,72374400
2000-02-18,4.093752,4.120536,3.959820,3.973216,0.844251,58360400
2000-02-22,3.933036,4.176340,3.810268,4.064732,0.863698,105574000
2000-02-23,4.044084,4.250000,3.964284,4.151784,0.882195,118274800
2000-02-24,4.189732,4.254464,3.991072,4.114396,0.874250,94108000
2000-02-25,4.100448,4.178572,3.933036,3.941964,0.837611,62286000
2000-02-28,3.933036,4.107144,3.870536,4.044644,0.859429,82082000
2000-02-29,4.055804,4.187500,4.020088,4.093752,0.869864,92240400
2000-03-01,4.234376,4.716516,4.232144,4.654016,0.988912,269250800
2000-03-02,4.535716,4.569196,4.310268,4.357144,0.925831,77814800
2000-03-03,4.459820,4.579800,4.285716,4.571428,0.971363,80841600
2000-03-06,4.500000,4.611608,4.464284,4.488840,0.953814,52640000
2000-03-07,4.515624,4.551340,4.325892,4.388392,0.932471,68252800
2000-03-08,4.388392,4.426340,4.234376,4.357144,0.925831,67807600
2000-03-09,4.316964,4.464284,4.223216,4.366072,0.927728,69179600
2000-03-10,4.345984,4.569196,4.321428,4.491072,0.954289,62151600
2000-03-13,4.361608,4.517856,4.267856,4.332588,0.920613,75989200
2000-03-14,4.329240,4.437500,4.071428,4.080356,0.867017,107144800
2000-03-15,4.129464,4.294644,4.075892,4.151784,0.882195,110902400
2000-03-16,4.189732,4.357144,4.089284,4.341516,0.922510,94525200
2000-03-17,4.290180,4.464284,4.272320,4.464284,0.948596,76260800
2000-03-20,4.410716,4.508928,4.370536,4.392856,0.933419,51122400
2000-03-21,4.377232,4.883928,4.343752,4.819196,1.024010,131082000
2000-03-22,4.742188,5.156252,4.698660,5.149552,1.094205,141999200
2000-03-23,5.071428,5.370536,5.000000,5.046876,1.072389,140641200
2000-03-24,5.087052,5.140624,4.839284,4.953124,1.052468,111728400
2000-03-27,4.915180,5.169644,4.888392,4.984376,1.059108,69795600
2000-03-28,4.901784,5.071428,4.897320,4.968752,1.055789,50741600
2000-03-29,4.977680,4.979912,4.779576,4.854912,1.031600,59959200
2000-03-30,4.770088,4.917412,4.479912,4.491072,0.954289,103600000
2000-03-31,4.551340,4.901784,4.500000,4.850448,1.030650,101158400
2000-04-03,4.839284,4.982144,4.622768,4.761160,1.011678,82140800
2000-04-04,4.736608,4.750000,4.169644,4.546876,0.966146,165082400
2000-04-05,4.516740,4.745536,4.428572,4.656252,0.989387,114416400
2000-04-06,4.665180,4.803572,4.401784,4.470984,0.950020,64906800
2000-04-07,4.544644,4.709820,4.482144,4.705356,0.999821,60608800
2000-04-10,4.703124,4.741072,4.455356,4.464284,0.948596,53065600
2000-04-11,4.410716,4.459820,4.216516,4.265624,0.906384,135455600
2000-04-12,4.250000,4.250000,3.745536,3.901784,0.829073,235284000
2000-04-13,3.982144,4.285716,3.875000,4.064732,0.863698,132456800
2000-04-14,3.904016,4.214284,3.892856,3.995536,0.848994,166905200
2000-04-17,3.910716,4.426340,3.895088,4.424108,0.940060,102390400
2000-04-18,4.410716,4.531252,4.263392,4.531252,0.962826,97731200
2000-04-19,4.506696,4.651784,4.276784,4.325892,0.919190,130037600
2000-04-20,4.417412,4.455356,4.180804,4.245536,0.902116,180530000
2000-04-24,4.107144,4.303572,4.098216,4.303572,0.914447,110905200
2000-04-25,4.361608,4.598216,4.359376,4.582588,0.973735,97910400
2000-04-26,4.522320,4.571428,4.285716,4.332588,0.920613,91728000
2000-04-27,4.185268,4.535716,4.163504,4.526784,0.961877,81650800
2000-04-28,4.540180,4.553572,4.332588,4.430804,0.941482,62395200
2000-05-01,4.459820,4.468752,4.352680,4.439732,0.943380,56548800
2000-05-02,4.401784,4.508928,4.196428,4.209820,0.894526,59108000
2000-05-03,4.247768,4.330356,3.986608,4.109376,0.873183,122449600
2000-05-04,4.111608,4.116072,3.948660,3.953124,0.839982,99878800
2000-05-05,3.957588,4.098216,3.954240,4.040180,0.858480,71019200
2000-05-08,4.003348,4.060268,3.928572,3.933036,0.835714,46225200
2000-05-09,3.939732,3.973216,3.745536,3.765624,0.800141,81785200
2000-05-10,3.716516,3.750000,3.526784,3.546876,0.753660,133772800
2000-05-11,3.620536,3.723216,3.535716,3.671876,0.780221,124936000
2000-05-12,3.785716,3.946428,3.741628,3.843752,0.816742,76728400
2000-05-15,3.859376,3.859376,3.575892,3.607144,0.766466,169733200
2000-05-16,3.732700,3.895088,3.669644,3.774552,0.802038,110112800
2000-05-17,3.700892,3.703124,3.584820,3.620536,0.769312,99523200
2000-05-18,3.678572,3.747768,3.593752,3.598216,0.764570,93444400
2000-05-19,3.544644,3.544644,3.334820,3.357144,0.713345,185166800
2000-05-22,3.348216,3.348216,3.071428,3.212052,0.682515,188876800
2000-05-23,3.232144,3.334820,3.058036,3.064732,0.651212,129396400
2000-05-24,3.078124,3.205356,2.964284,3.131696,0.665440,169615600
2000-05-25,3.160716,3.309152,3.071428,3.116628,0.662239,101687600
2000-05-26,3.142856,3.209820,3.044644,3.084820,0.655480,45287200
2000-05-30,3.129464,3.147320,2.919644,3.127232,0.664492,178264800
2000-05-31,3.102680,3.258928,2.993304,3.000000,0.637457,108376800
2000-06-01,2.919644,3.198660,2.870536,3.183036,0.676350,225960000
2000-06-02,3.348216,3.562500,3.178572,3.305804,0.702436,198212000
2000-06-05,3.332588,3.401784,3.203124,3.261160,0.692950,80917200
2000-06-06,3.284600,3.455356,3.225448,3.316964,0.704807,131370400
2000-06-07,3.343752,3.464284,3.272320,3.448660,0.732791,84254800
2000-06-08,3.486608,3.517856,3.325892,3.386160,0.719510,59631600
2000-06-09,3.455356,3.497768,3.370536,3.419644,0.726625,63089600
2000-06-12,3.441964,3.444196,3.245536,3.256696,0.692001,72584400
2000-06-13,3.256696,3.381696,3.149552,3.375000,0.717139,87864000
2000-06-14,3.381696,3.437500,3.218752,3.229912,0.686310,69361600
2000-06-15,3.258928,3.334820,3.178572,3.299108,0.701013,62143200
2000-06-16,3.339284,3.348216,3.180804,3.256696,0.692001,75891200
2000-06-19,3.234376,3.495536,3.207588,3.450892,0.733265,98501200
2000-06-20,3.517856,3.712052,3.513392,3.616072,0.768363,125347600
2000-06-21,3.607144,4.066964,3.593752,3.973216,0.844251,122500000
2000-06-22,3.982144,4.116072,3.825892,3.839284,0.815793,116928000
2000-06-23,3.841516,3.901784,3.629464,3.691964,0.784489,51241400
2000-06-26,3.750000,3.910716,3.723216,3.866072,0.821485,46338600
2000-06-27,3.841516,3.964284,3.687500,3.696428,0.785438,50867600
2000-06-28,3.808036,3.955356,3.678572,3.888392,0.826228,71607200
2000-06-29,3.790180,3.852680,3.647320,3.660716,0.777850,50915200
2000-06-30,3.772320,3.924108,3.691964,3.741072,0.794924,80774400
2000-07-03,3.723216,3.879464,3.723216,3.808036,0.809153,17707200
2000-07-05,3.803572,3.941964,3.625000,3.687500,0.783541,66304000
2000-07-06,3.750000,3.781252,3.544644,3.700892,0.786386,77386400
2000-07-07,3.756696,3.915180,3.723216,3.888392,0.826228,65900800
2000-07-10,3.863840,4.160716,3.839284,4.080356,0.867017,99449000
2000-07-11,4.071428,4.232144,3.959820,4.066964,0.864172,89474000
2000-07-12,4.151784,4.209820,4.026784,4.205356,0.893578,56358400
2000-07-13,4.178572,4.330356,3.910716,4.035716,0.857532,111414800
2000-07-14,4.080356,4.214284,4.062500,4.120536,0.875555,47569200
2000-07-17,4.160716,4.200892,4.080356,4.165180,0.885041,65000600
2000-07-18,4.178572,4.205356,4.062500,4.089284,0.868914,79601200
2000-07-19,3.941964,4.058036,3.696428,3.763392,0.799667,114468200
2000-07-20,3.928572,4.075892,3.866072,3.937500,0.836662,116393200
2000-07-21,3.882812,3.973216,3.781252,3.825892,0.812947,49058800
2000-07-24,3.754464,3.776784,3.392856,3.477680,0.738957,103042800
2000-07-25,3.593752,3.616072,3.504464,3.575892,0.759826,52901800
2000-07-26,3.560268,3.660716,3.517856,3.575892,0.759826,52617600
2000-07-27,3.571428,3.803572,3.562500,3.714284,0.789232,73746400
2000-07-28,3.734376,3.750000,3.348216,3.450892,0.733265,59473400
2000-07-31,3.511160,3.687500,3.482144,3.629464,0.771209,38824800
2000-08-01,3.593752,3.654016,3.517856,3.522320,0.748443,34321000
2000-08-02,3.500000,3.566964,3.370536,3.375000,0.717139,40588800
2000-08-03,3.254464,3.433036,3.160716,3.428572,0.728523,84974400
2000-08-04,3.533484,3.660716,3.308036,3.383928,0.719036,65780400
2000-08-07,3.419644,3.504464,3.370536,3.424108,0.727574,46837000
2000-08-08,3.424108,3.428572,3.308036,3.339284,0.709550,44168600
2000-08-09,3.437500,3.459820,3.375000,3.392856,0.720933,94910200
2000-08-10,3.428572,3.459820,3.383928,3.397320,0.721882,62928600
2000-08-11,3.345984,3.428572,3.254464,3.406252,0.723780,59514000
2000-08-14,3.399552,3.406252,3.308036,3.361608,0.714294,39165000
2000-08-15,3.375000,3.424108,3.321428,3.334820,0.708601,28550200
2000-08-16,3.348216,3.500000,3.343752,3.464284,0.736111,35918400
2000-08-17,3.455356,3.745536,3.450892,3.674108,0.780695,67725000
2000-08-18,3.669644,3.700892,3.562500,3.571428,0.758877,47544000
2000-08-21,3.589284,3.683036,3.544644,3.607144,0.766466,33616800
2000-08-22,3.616072,3.772320,3.598216,3.691964,0.784489,69200600
2000-08-23,3.676340,3.910716,3.647320,3.879464,0.824331,59215800
2000-08-24,3.905132,4.044644,3.812500,4.007812,0.851603,77691600
2000-08-25,4.035716,4.107144,4.026784,4.058036,0.862275,83615000
2000-08-28,4.089284,4.214284,4.075892,4.147320,0.881246,89751200
2000-08-29,4.133928,4.245536,4.120536,4.227680,0.898321,66757600
2000-08-30,4.214284,4.285716,4.193080,4.250000,0.903064,71348200
2000-08-31,4.212052,4.392856,4.209820,4.352680,0.924882,104899200
2000-09-01,4.379464,4.544644,4.366072,4.531252,0.962826,64218000
2000-09-05,4.475448,4.580356,4.446428,4.459820,0.947648,74660600
2000-09-06,4.383928,4.455356,4.125000,4.174108,0.886938,88851000
2000-09-07,4.223216,4.468752,4.160716,4.428572,0.941008,54366200
2000-09-08,4.401784,4.401784,4.178572,4.205356,0.893578,48879600
2000-09-11,4.191964,4.312500,4.151784,4.174108,0.886938,46845400
2000-09-12,4.095984,4.290180,4.071428,4.125000,0.876503,46999400
2000-09-13,4.053572,4.250000,4.053572,4.142856,0.880298,76496000
2000-09-14,4.183036,4.258928,4.058036,4.061384,0.862986,106638000
2000-09-15,4.125000,4.156252,3.875000,3.945312,0.838322,98628600
2000-09-18,3.946428,4.339284,3.933036,4.332588,0.920613,106134000
2000-09-19,4.267856,4.321428,4.183036,4.281252,0.909705,67877600
2000-09-20,4.243304,4.388392,4.183036,4.360492,0.926542,56847000
2000-09-21,4.178572,4.258928,3.946428,4.049108,0.860378,127622600
2000-09-22,3.593752,3.745536,3.571428,3.727680,0.792079,181675200
2000-09-25,3.767856,3.964284,3.718752,3.821428,0.811999,108887800
2000-09-26,3.808036,3.910716,3.669644,3.674108,0.780695,72734200
2000-09-27,3.696428,3.767856,3.446428,3.495536,0.742752,100564800
2000-09-28,3.522320,3.843752,3.437500,3.821428,0.811999,244896400
2000-09-29,2.013392,2.071428,1.812500,1.839284,0.390821,1855410200
2000-10-02,1.906252,1.910716,1.678572,1.732144,0.368056,606197200
2000-10-03,1.781252,1.785716,1.584820,1.593752,0.338649,509530000
2000-10-04,1.598216,1.696428,1.562500,1.687500,0.358570,366506000
2000-10-05,1.678572,1.750000,1.571428,1.575892,0.334855,218251600
2000-10-06,1.620536,1.638392,1.500000,1.584820,0.336751,153164200
2000-10-09,1.616072,1.633928,1.508928,1.553572,0.330112,149391200
2000-10-10,1.544644,1.602680,1.464284,1.491072,0.316831,172775400
2000-10-11,1.437500,1.500000,1.366072,1.401784,0.297859,299605600
2000-10-12,1.450892,1.486608,1.392856,1.428572,0.303551,297766000
2000-10-13,1.446428,1.580356,1.428572,1.575892,0.334855,311938200
2000-10-16,1.593752,1.660716,1.526784,1.535716,0.326318,205044000
2000-10-17,1.549108,1.566964,1.406252,1.437500,0.305448,150430000
2000-10-18,1.388392,1.504464,1.339284,1.437500,0.305448,208566400
2000-10-19,1.368304,1.415180,1.308036,1.352680,0.287425,376681200
2000-10-20,1.361608,1.455356,1.352680,1.392856,0.295962,197815800
2000-10-23,1.447544,1.468752,1.388392,1.455356,0.309242,137823000
2000-10-24,1.477680,1.491072,1.343752,1.348216,0.286477,201112800
2000-10-25,1.361608,1.370536,1.316964,1.321428,0.280785,165992400
2000-10-26,1.343752,1.348216,1.250000,1.321428,0.280785,180462800
2000-10-27,1.348216,1.370536,1.276784,1.325892,0.281733,186125800
2000-10-30,1.366072,1.424108,1.339284,1.379464,0.293116,159797400
2000-10-31,1.410716,1.446428,1.375000,1.397320,0.296911,221470200
2000-11-01,1.388392,1.491072,1.388392,1.464284,0.311139,143841600
2000-11-02,1.508928,1.602680,1.504464,1.593752,0.338649,147673400
2000-11-03,1.642856,1.642856,1.566964,1.589284,0.337700,128955400
2000-11-06,1.602680,1.616072,1.491072,1.531252,0.325369,98369600
2000-11-07,1.535716,1.558036,1.486608,1.522320,0.323471,75490800
2000-11-08,1.526784,1.531252,1.415180,1.433036,0.304500,105522200
2000-11-09,1.419644,1.464284,1.361608,1.441964,0.306397,119208600
2000-11-10,1.382812,1.419644,1.361608,1.361608,0.289322,105562800
2000-11-13,1.339284,1.428572,1.303572,1.383928,0.294065,107954000
2000-11-14,1.424108,1.464284,1.397320,1.446428,0.307345,102250400
2000-11-15,1.430804,1.441964,1.375000,1.419644,0.301654,70589400
2000-11-16,1.392856,1.415180,1.348216,1.357144,0.288374,59843000
2000-11-17,1.370536,1.375000,1.303572,1.321428,0.280785,111545000
2000-11-20,1.328124,1.392856,1.303572,1.352680,0.287425,102016600
2000-11-21,1.370536,1.392856,1.339284,1.343752,0.285528,75488000
2000-11-22,1.343752,1.366072,1.312500,1.321428,0.280785,70133000
2000-11-24,1.347100,1.392856,1.343752,1.379464,0.293116,40233200
2000-11-27,1.419644,1.424108,1.321428,1.334820,0.283630,64698200
2000-11-28,1.334820,1.357144,1.281252,1.287948,0.273671,67281200
2000-11-29,1.292412,1.308036,1.232144,1.254464,0.266556,123037600
2000-11-30,1.191964,1.214284,1.151784,1.178572,0.250430,202399400
2000-12-01,1.214284,1.250000,1.200892,1.218752,0.258967,96426400
2000-12-04,1.227680,1.227680,1.174108,1.191964,0.253275,92880200
2000-12-05,1.209820,1.245536,1.169644,1.214284,0.258018,153494600
2000-12-06,1.044644,1.071428,1.000000,1.022320,0.217228,343616000
2000-12-07,1.031252,1.062500,1.000000,1.022320,0.217228,102229400
2000-12-08,1.058036,1.093752,1.031252,1.075892,0.228612,108906000
2000-12-11,1.084820,1.098216,1.062500,1.084820,0.230509,83127800
2000-12-12,1.089284,1.142856,1.071428,1.098216,0.233355,96565000
2000-12-13,1.111608,1.111608,1.062500,1.071428,0.227663,86221800
2000-12-14,1.073660,1.089284,1.031252,1.031252,0.219126,65829400
2000-12-15,1.040180,1.049108,1.000000,1.004464,0.213434,128486400
2000-12-18,1.040180,1.044644,0.995536,1.017856,0.216280,81452000
2000-12-19,1.026784,1.089284,1.000000,1.000000,0.212486,93501800
2000-12-20,0.984376,1.044644,0.973216,1.026784,0.218177,141332800
2000-12-21,1.017856,1.071428,0.991072,1.004464,0.213434,91711200
2000-12-22,1.008928,1.071428,1.008928,1.071428,0.227663,79513000
2000-12-26,1.062500,1.071428,1.017856,1.049108,0.222920,54203800
2000-12-27,1.024552,1.058036,1.013392,1.058036,0.224817,81366600
2000-12-28,1.026784,1.066964,1.022320,1.058036,0.224817,76294400
2000-12-29,1.049108,1.071428,1.035716,1.062500,0.225766,157584000
2001-01-02,1.062500,1.089284,1.040180,1.062500,0.225766,113078000
2001-01-03,1.035716,1.191964,1.031252,1.169644,0.248533,204268400
2001-01-04,1.295760,1.321428,1.200892,1.218752,0.258967,184849000
2001-01-05,1.209820,1.241072,1.147320,1.169644,0.248533,103089000
2001-01-08,1.209820,1.213168,1.138392,1.183036,0.251378,93424800
2001-01-09,1.200892,1.260044,1.183036,1.227680,0.260864,147232400
2001-01-10,1.191964,1.214284,1.147320,1.183036,0.251378,145195400
2001-01-11,1.160716,1.321428,1.160716,1.285716,0.273196,200933600
2001-01-12,1.276784,1.285716,1.218752,1.227680,0.260864,105844200
2001-01-16,1.245536,1.303572,1.214284,1.223216,0.259916,76529600
2001-01-17,1.254464,1.254464,1.178572,1.200892,0.255172,210218400
2001-01-18,1.272320,1.339284,1.258928,1.334820,0.283630,306752600
2001-01-19,1.388392,1.397320,1.334820,1.392856,0.295962,194166000
2001-01-22,1.361608,1.401784,1.316964,1.375000,0.292168,129831800
2001-01-23,1.379464,1.495536,1.361608,1.464284,0.311139,219882600
2001-01-24,1.473216,1.477680,1.397320,1.464284,0.311139,179272800
2001-01-25,1.468752,1.468752,1.410716,1.424108,0.302603,122427200
2001-01-26,1.392856,1.415180,1.361608,1.397320,0.296911,120705200
2001-01-29,1.397320,1.553572,1.397320,1.549108,0.329163,213882200
2001-01-30,1.540180,1.571428,1.491072,1.553572,0.330112,173105800
2001-01-31,1.535716,1.607144,1.531252,1.544644,0.328215,182676200
2001-02-01,1.477680,1.535716,1.464284,1.508928,0.320626,92423800
2001-02-02,1.508928,1.566964,1.464284,1.473216,0.313037,106835400
2001-02-05,1.464284,1.468752,1.410716,1.441964,0.306397,71528800
2001-02-06,1.439732,1.527900,1.428572,1.508928,0.320626,115677800
2001-02-07,1.475448,1.491072,1.415180,1.482144,0.314934,98471800
2001-02-08,1.468752,1.504464,1.441964,1.482144,0.314934,151032000
2001-02-09,1.464284,1.486608,1.334820,1.366072,0.290271,147520800
2001-02-12,1.361608,1.428572,1.343752,1.406252,0.298808,68530000
2001-02-13,1.424108,1.459820,1.357144,1.366072,0.290271,59267600
2001-02-14,1.370536,1.401784,1.321428,1.392856,0.295962,77280000
2001-02-15,1.406252,1.468752,1.406252,1.433036,0.304500,77854000
2001-02-16,1.357144,1.392856,1.339284,1.357144,0.288374,65977800
2001-02-20,1.370536,1.388392,1.299108,1.308036,0.277939,78723400
2001-02-21,1.303572,1.424108,1.303572,1.348216,0.286477,97564600
2001-02-22,1.361608,1.383928,1.285716,1.343752,0.285528,107990400
2001-02-23,1.330356,1.348216,1.303572,1.343752,0.285528,73466400
2001-02-26,1.361608,1.406252,1.325892,1.392856,0.295962,51609600
2001-02-27,1.377232,1.388392,1.334820,1.383928,0.294065,87129000
2001-02-28,1.383928,1.388392,1.294644,1.303572,0.276990,127058400
2001-03-01,1.272320,1.339284,1.227680,1.339284,0.284579,82615400
2001-03-02,1.308036,1.459820,1.303572,1.375000,0.292168,101550400
2001-03-05,1.383928,1.464284,1.375000,1.455356,0.309242,81043200
2001-03-06,1.479912,1.575892,1.477680,1.535716,0.326318,182950600
2001-03-07,1.522320,1.544644,1.482144,1.517856,0.322523,104885200
2001-03-08,1.477680,1.508928,1.459820,1.486608,0.315883,51214800
2001-03-09,1.473216,1.477680,1.428572,1.446428,0.307345,74783800
2001-03-12,1.406252,1.419644,1.294644,1.330356,0.282681,97755000
2001-03-13,1.348216,1.397320,1.299108,1.397320,0.296911,110832400
2001-03-14,1.321428,1.464284,1.316964,1.459820,0.310191,119443800
2001-03-15,1.491072,1.526784,1.406252,1.406252,0.298808,132329400
2001-03-16,1.357144,1.450892,1.348216,1.401784,0.297859,117579000
2001-03-19,1.410716,1.473216,1.392856,1.468752,0.312089,89002200
2001-03-20,1.479912,1.495536,1.406252,1.406252,0.298808,124801600
2001-03-21,1.412948,1.491072,1.383928,1.437500,0.305448,92843800
2001-03-22,1.455356,1.553572,1.441964,1.544644,0.328215,180825400
2001-03-23,1.575892,1.683036,1.571428,1.642856,0.349083,236222000
2001-03-26,1.652144,1.696428,1.509284,1.555716,0.330567,183612800
2001-03-27,1.567144,1.646428,1.564284,1.633572,0.347111,135955400
2001-03-28,1.577144,1.607144,1.535716,1.583572,0.336486,146165600
2001-03-29,1.555000,1.675000,1.535716,1.609284,0.341950,153266400
2001-03-30,1.610716,1.622856,1.524284,1.576428,0.334968,100087400
2001-04-02,1.577856,1.618572,1.528572,1.542144,0.327684,85227800
2001-04-03,1.525716,1.528572,1.437856,1.445716,0.307194,92171800
2001-04-04,1.411428,1.446428,1.339284,1.392856,0.295962,171371200
2001-04-05,1.471428,1.607144,1.428572,1.490716,0.316756,111690600
2001-04-06,1.485716,1.502856,1.421428,1.470716,0.312506,81222400
2001-04-09,1.477856,1.524284,1.432856,1.467144,0.311747,66645600
2001-04-10,1.492856,1.621428,1.484284,1.574284,0.334513,114343600
2001-04-11,1.641428,1.642856,1.520000,1.557144,0.330871,83524000
2001-04-12,1.530000,1.644284,1.510716,1.601428,0.340281,74733400
2001-04-16,1.577856,1.600000,1.490000,1.531428,0.325406,71306200
2001-04-17,1.514284,1.515000,1.400000,1.457144,0.309622,171299800
2001-04-18,1.540716,1.720000,1.505716,1.627856,0.345896,275210600
2001-04-19,1.825000,1.839284,1.685716,1.837144,0.390367,468417600
2001-04-20,1.780716,1.830716,1.757144,1.788572,0.380046,173350800
2001-04-23,1.738572,1.785716,1.714284,1.732144,0.368056,135381400
2001-04-24,1.737856,1.767856,1.679284,1.716428,0.364716,94284400
2001-04-25,1.729284,1.775716,1.683572,1.765716,0.375189,82695200
2001-04-26,1.797856,1.864284,1.762856,1.763572,0.374734,199924200
2001-04-27,1.800000,1.877856,1.767856,1.871428,0.397652,113253000
2001-04-30,1.907144,1.937144,1.776428,1.820716,0.386876,123694200
2001-05-01,1.815000,1.892856,1.800000,1.852144,0.393554,106813000
2001-05-02,1.881428,1.907144,1.840000,1.899284,0.403571,92131200
2001-05-03,1.855000,1.875000,1.766428,1.782856,0.378831,75385800
2001-05-04,1.731428,1.846428,1.711428,1.839284,0.390821,70263200
2001-05-07,1.830000,1.840000,1.774284,1.782856,0.378831,69137600
2001-05-08,1.810716,1.817856,1.710716,1.755000,0.372912,78859200
2001-05-09,1.724284,1.753572,1.690716,1.712856,0.363957,81222400
2001-05-10,1.729284,1.750000,1.639284,1.642856,0.349083,72244200
2001-05-11,1.643572,1.677856,1.625716,1.632144,0.346807,50761200
2001-05-14,1.635000,1.691428,1.625000,1.663572,0.353485,77305200
2001-05-15,1.669284,1.821428,1.645716,1.655716,0.351816,59256400
2001-05-16,1.661428,1.750000,1.632144,1.721428,0.365779,80582600
2001-05-17,1.730716,1.737856,1.660716,1.682144,0.357432,83029800
2001-05-18,1.668572,1.688572,1.651428,1.680716,0.357128,39762800
2001-05-21,1.687856,1.707856,1.646428,1.682856,0.357583,115249400
2001-05-22,1.714284,1.723572,1.671428,1.678572,0.356672,103229000
2001-05-23,1.696428,1.696428,1.632856,1.659284,0.352574,70260400
2001-05-24,1.663572,1.664284,1.615716,1.657144,0.352119,67939200
2001-05-25,1.657144,1.663572,1.607144,1.625716,0.345441,39685800
2001-05-29,1.594284,1.607144,1.486428,1.533572,0.325862,128997400
2001-05-30,1.482856,1.482856,1.378572,1.412856,0.300212,194269600
2001-05-31,1.414284,1.445716,1.392144,1.425000,0.302792,110723200
2001-06-01,1.437856,1.506428,1.427144,1.492144,0.317059,114018800
2001-06-04,1.505716,1.507856,1.461428,1.475716,0.313569,70480200
2001-06-05,1.485716,1.507144,1.453572,1.495716,0.317818,117948600
2001-06-06,1.495000,1.495000,1.452144,1.480716,0.314631,55794200
2001-06-07,1.479284,1.550000,1.460716,1.547144,0.328746,81295200
2001-06-08,1.546428,1.546428,1.479284,1.522856,0.323585,85656200
2001-06-11,1.503572,1.505000,1.425000,1.431428,0.304158,73500000
2001-06-12,1.412144,1.477856,1.411428,1.450716,0.308256,75948600
2001-06-13,1.530000,1.552144,1.432856,1.462144,0.310685,127871800
2001-06-14,1.431428,1.460716,1.412144,1.420000,0.301730,74337200
2001-06-15,1.435716,1.482144,1.382144,1.460000,0.310229,113656200
2001-06-18,1.457856,1.489284,1.428572,1.452144,0.308560,86478000
2001-06-19,1.489284,1.528572,1.429284,1.442144,0.306435,80271800
2001-06-20,1.428572,1.560716,1.427144,1.547856,0.328897,107905000
2001-06-21,1.539284,1.642856,1.507144,1.606428,0.341343,85332800
2001-06-22,1.605716,1.642856,1.554284,1.590000,0.337852,71506400
2001-06-25,1.607144,1.714284,1.603572,1.713572,0.364109,109887400
2001-06-26,1.667144,1.697856,1.643572,1.696428,0.360467,68195400
2001-06-27,1.702144,1.714284,1.607144,1.667144,0.354244,93532600
2001-06-28,1.646428,1.707856,1.638572,1.681428,0.357279,87102400
2001-06-29,1.690000,1.792856,1.657144,1.660716,0.352878,128847600
2001-07-02,1.688572,1.730716,1.652856,1.707144,0.362744,57512000
2001-07-03,1.679284,1.727144,1.678572,1.702856,0.361833,28135800
2001-07-05,1.685716,1.697856,1.643572,1.656428,0.351967,38073000
2001-07-06,1.625716,1.640000,1.551428,1.573572,0.334361,75730200
2001-07-09,1.577856,1.642856,1.548572,1.621428,0.344530,84366800
2001-07-10,1.639284,1.647856,1.488572,1.510000,0.320853,98817600
2001-07-11,1.502144,1.610716,1.500000,1.610000,0.342102,117626600
2001-07-12,1.664284,1.772144,1.664284,1.740000,0.369725,153700400
2001-07-13,1.723572,1.786428,1.702856,1.775000,0.377162,113685600
2001-07-16,1.777144,1.792856,1.707856,1.711428,0.363654,69666800
2001-07-17,1.712856,1.801428,1.643572,1.792856,0.380956,161957600
2001-07-18,1.555716,1.627144,1.458572,1.485000,0.315541,284253200
2001-07-19,1.516428,1.530000,1.410716,1.425716,0.302944,215285000
2001-07-20,1.407144,1.432856,1.392144,1.427144,0.303248,111146000
2001-07-23,1.435000,1.464284,1.393572,1.395716,0.296570,60340000
2001-07-24,1.385000,1.422856,1.337856,1.363572,0.289740,87094000
