attrib1,attrib2,attrib3,class
1.6951,7.060278,2.822929,0
3.912584,6.91945,9.25221,1
4.37006,0.476227,1.684241,0
3.842822,3.594565,6.465809,0
9.899527,3.414346,8.864022,1
0.803588,1.842827,9.245951,0
4.385727,9.385315,8.665526,1
6.934447,0.010155,9.406329,0
4.865821,5.27932,4.797999,1
8.115472,5.123309,1.579711,1
5.722273,5.698129,5.745236,1
8.660075,3.140063,1.103025,1
9.287781,6.759827,6.34,0
7.502232,7.990093,8.303133,1
2.529124,7.497156,8.26235,1
1.985931,8.165476,3.377424,1
9.544288,8.154285,5.526103,1
3.044615,1.448986,3.340346,0
1.651187,5.268795,3.033248,0
8.969233,5.379834,2.740709,1
2.209069,1.109009,5.733368,0
2.58825,0.698758,3.632255,0
9.330136,7.355053,0.014984,1
2.918358,4.533306,7.958461,0
2.528514,4.607954,7.097294,0
7.59197,8.88445,0.483434,0
8.268806,1.48761,9.448677,1
1.243703,2.094458,1.646929,0
7.301469,3.162872,4.470319,1
0.089563,2.864225,9.173794,0
5.087275,3.64418,3.837138,0
8.422689,9.882702,9.656975,1
6.773911,5.585609,0.22315,1
2.776879,7.686597,8.918196,1
0.31082,2.746151,2.888076,0
6.901889,8.309194,1.698339,1
3.8681,1.08826,4.226113,0
7.814588,3.011635,5.69804,1
8.646672,8.484257,5.576887,1
2.966281,4.222511,8.362128,0
3.216241,0.34958,2.33276,0
3.765265,7.171153,0.208927,0
4.328991,4.3564,8.557846,0
1.622156,2.29358,9.946469,0
9.572622,1.132794,2.788581,1
8.210458,3.076009,0.497748,1
2.483656,6.963616,3.429845,1
5.586792,8.165923,4.531186,1
3.839086,9.409933,0.963673,1
6.536709,4.088988,0.099956,1
2.874376,9.964901,5.836783,1
6.494313,9.884815,9.052794,1
2.353943,8.453893,6.513068,1
8.625437,8.353985,4.400791,1
1.970824,9.66165,8.391264,1
3.571146,3.01381,1.89049,0
9.554862,5.558259,1.949465,1
3.685171,2.189394,0.269261,0
5.303406,2.883621,3.134924,0
5.183331,1.429293,7.095437,0
7.516874,1.836878,7.211285,1
6.149772,9.017724,1.95576,1
6.656995,4.19059,1.215039,1
9.907214,5.102169,4.006334,1
6.165683,7.684453,4.259067,1
9.825486,1.135296,2.97718,0
8.270487,1.990516,1.03404,0
5.939227,3.747982,5.939854,1
1.746469,0.033808,8.263803,1
3.66434,0.364752,2.879833,0
6.156843,4.203569,7.029187,1
4.772788,9.539112,3.989366,1
6.055124,7.456741,5.384054,1
6.501539,7.437312,5.981745,1
3.589917,6.862593,0.020497,1
7.882739,7.080188,6.992745,1
6.272306,2.698801,0.380689,0
3.618975,2.6982,8.532009,1
0.213907,0.419448,4.62656,0
3.640886,6.474407,3.441807,1
2.334219,6.533096,2.89858,0
9.353414,5.51307,1.234727,1
2.956559,1.501512,7.334104,0
7.529618,7.946559,1.722948,1
1.574982,1.327261,7.757051,0
4.392484,1.390129,6.286178,0
1.650025,4.005903,0.506166,0
7.83239,9.499648,9.540028,1
5.924789,1.747599,9.232671,0
6.599585,3.355108,5.452586,1
8.008858,5.39653,7.856973,0
3.98707,3.296003,3.834976,0
5.880618,5.225546,0.380014,0
0.853912,3.276298,7.227295,0
2.252177,8.140766,7.9846,1
7.536455,0.669723,7.865686,0
4.510449,7.678172,7.803099,1
7.626576,4.60514,3.674061,1
0.399424,4.741891,6.554277,1
9.664086,9.162548,0.420341,1
9.230163,4.34429,7.940939,0
5.949702,7.063973,8.580265,1
5.173089,8.737659,9.128777,1
2.446098,9.966311,3.256863,1
5.420431,0.152506,9.437084,0
3.65234,7.084448,8.371249,1
9.907527,5.385467,4.754207,1
7.683103,8.356976,0.788751,1
4.138836,4.80269,5.191436,0
3.783977,2.905052,1.704987,0
3.134837,0.175449,1.88023,0
1.220812,8.791735,1.546307,1
2.333602,0.586899,8.502581,0
9.040934,7.019585,6.573583,1
9.184541,2.532794,9.517308,1
7.463625,6.454404,3.995717,1
2.77702,4.11274,7.65399,0
6.739241,9.69498,9.352291,1
9.625084,6.412083,6.547949,1
7.990016,7.286559,1.587133,1
8.199841,9.578108,8.324921,1
1.894886,8.329541,5.794186,1
1.467441,0.365361,4.495772,0
6.169167,3.512809,9.335078,1
9.207484,1.481525,0.357824,1
9.702385,8.003673,2.1744,1
0.363498,2.09187,4.840812,0
2.050598,3.906909,9.436993,0
3.973194,8.881222,5.323092,1
6.03799,7.404978,6.315691,1
2.527172,7.554287,2.021148,1
5.867054,0.568821,8.254358,0
3.504773,4.126326,0.717819,1
3.415957,1.827806,4.219799,0
4.591241,2.171295,0.792357,0
5.788761,2.777571,4.979974,0
4.635986,3.806914,0.83998,0
3.425094,5.812091,2.597645,1
0.237793,2.160308,9.684323,0
4.346335,5.005941,1.277903,1
2.561171,3.281429,9.809147,0
6.367225,3.574592,0.316283,1
0.199358,2.191974,6.299732,0
5.670851,9.854484,5.611138,1
0.56536,3.159389,8.869366,0
6.376764,6.293097,0.21025,1
4.45897,1.60823,0.384525,1
1.572268,7.37666,9.587098,0
0.04962,3.507176,4.112486,0
0.457655,3.845333,4.857243,1
3.362247,4.620351,4.555352,0
1.899759,2.885356,1.891866,0
3.553444,1.111654,6.798537,0
2.835534,1.312319,6.779222,0
6.418534,0.308797,2.72448,0
3.726528,4.1838,7.909021,0
5.367516,6.030933,2.314488,1
9.962994,0.682741,1.555111,1
2.180325,9.65229,2.393888,1
4.023004,2.549672,6.304841,0
2.739639,4.8777,4.888844,0
5.076806,8.211288,5.944157,1
0.463424,9.073164,8.716752,1
2.690501,6.487702,3.304248,0
8.426309,1.156288,8.945412,1
5.999233,1.979255,7.212179,0
4.861336,1.546686,7.508875,0
2.405484,2.989475,8.395724,0
6.348275,3.69153,8.50759,1
2.981247,0.788215,2.287864,0
1.916536,6.724958,8.041678,0
0.674734,3.004738,3.321554,0
3.880355,6.270933,8.52061,1
9.852289,9.71424,9.482864,1
6.182702,3.905786,8.612381,1
9.044406,9.209843,7.684268,1
0.44715,8.440871,5.103115,0
7.086909,3.80667,2.586697,1
2.833587,5.262149,2.56022,0
7.480794,8.598934,6.801665,0
4.804469,4.665341,0.424824,1
8.109344,5.596182,8.962803,1
1.377664,9.36087,5.917775,1
5.705808,6.5331,9.760828,1
5.952238,7.328811,5.580985,1
4.188076,4.565237,4.562,0
2.698257,5.555733,1.435411,0
1.602521,4.742331,1.364169,0
1.933175,6.243456,6.038006,0
0.547345,4.531708,9.738987,0
4.17586,0.850512,5.819833,0
2.801557,3.433359,0.954931,0
9.801098,1.149464,7.092701,1
9.234219,4.224368,8.58037,1
3.525542,0.894498,6.054009,0
6.031843,7.631034,3.301175,1
0.365624,4.263294,5.548648,1
8.189238,5.126432,9.7715,1
5.504398,3.094615,7.327993,0
8.802674,3.658058,2.870754,1
5.602317,2.164197,1.289347,0
1.706226,1.088629,0.455486,0
8.46235,0.694899,4.965316,1
5.230022,2.192727,8.228235,0
1.118699,2.489453,2.535372,0
3.831114,5.143354,3.151207,0
1.318344,3.970956,8.677783,0
7.299254,6.560767,9.930082,1
3.140545,3.152798,8.821128,0
2.508427,8.481962,4.646879,1
9.781026,6.392335,2.267053,1
1.258429,6.207757,4.407509,0
0.076832,4.571215,9.719794,0
0.673491,4.50273,0.389113,0
2.179949,6.291972,0.602024,1
7.069255,6.024582,0.846515,1
4.876477,7.989396,7.279767,1
8.71376,1.230549,6.731055,1
6.155666,5.914898,8.268534,1
4.533602,8.189734,5.160103,1
1.740562,2.079022,9.30344,0
6.457563,9.003056,0.441912,1
3.543846,0.958061,7.987586,0
9.70782,8.248024,8.675388,1
1.028388,2.055802,5.884212,0
8.235735,7.082337,2.03797,0
0.292655,2.212919,8.849303,0
8.079608,5.532896,2.223969,1
9.716895,9.438772,5.998771,1
0.712301,4.475965,9.16459,0
4.230793,2.629649,4.075113,0
9.495805,6.995437,3.742081,1
2.956592,9.955354,6.00118,1
4.674707,2.644189,3.800967,0
6.356071,5.077398,9.706775,1
3.496369,5.732339,8.290695,1
0.123033,2.997525,0.24911,0
1.360888,3.558607,3.304757,0
1.285487,8.913835,0.978258,1
1.250612,1.681443,9.347097,0
7.394475,9.328228,2.070508,1
4.197275,7.607131,9.060802,1
2.185195,3.927683,3.649309,0
2.145853,3.219526,4.268989,0
7.991061,7.635827,3.204572,1
4.015036,5.675215,7.014731,0
2.314318,3.602397,7.105618,0
3.904373,8.864112,1.679482,1
1.579489,3.094566,2.671366,0
1.356465,6.157087,3.894529,0
4.04552,2.383527,3.241541,0
6.278739,7.529334,5.074585,1
0.36469,7.711025,3.780816,1
2.803321,5.165317,9.15621,0
1.486838,3.726496,6.062713,0
0.494003,1.364057,2.840874,0
1.534804,8.164673,6.318848,0
9.246677,0.53295,1.307544,0
1.586305,3.2589,7.446688,0
1.982328,5.126195,6.935785,0
3.070171,9.672574,1.574752,1
5.53473,2.779228,4.408698,0
2.660131,9.109398,2.792966,1
9.124587,1.306769,9.290668,1
2.637032,6.555915,1.12151,1
1.311204,8.695806,5.332188,1
7.796832,5.12472,9.435932,1
8.926227,7.265753,9.330771,1
1.122018,1.434478,7.546061,0
8.391229,1.982164,9.366698,1
2.548119,1.702083,1.085811,0
4.282007,3.903071,7.368484,0
3.177737,4.943845,1.658913,0
7.48147,6.012559,3.518888,1
3.0602,8.784934,3.447879,1
0.915495,9.754763,5.737295,1
5.390179,8.521651,7.195666,1
6.173198,3.666535,6.421978,0
8.508269,0.277586,2.136663,0
3.622682,7.737633,2.833323,1
7.886199,0.950475,0.35427,0
6.125938,9.734176,7.085879,1
3.897598,3.895109,1.481474,0
6.231659,7.395787,9.377317,1
0.508835,9.126124,8.482076,1
3.389182,0.967665,3.276072,0
9.35603,4.038476,6.587671,1
2.05775,4.728113,2.579527,0
9.328163,8.935506,4.22078,0
5.523001,4.863221,3.511151,0
5.677663,2.525015,5.693657,0
7.650227,6.26458,3.07857,1
1.047984,9.515664,8.913764,1
9.186483,9.911386,4.414504,1
3.642741,6.357849,2.409765,1
2.575955,8.747512,3.847812,0
0.730075,4.706707,1.151284,0
4.245962,0.757281,0.305311,0
4.434658,7.726402,9.648416,1
8.868987,0.766886,6.252053,1
4.69752,7.731511,3.140509,1
5.261684,1.592679,2.79804,0
8.045619,7.227763,8.105681,1
1.813971,6.16995,9.345404,0
4.100564,7.403539,2.899365,1
8.959564,9.504379,1.096669,1
5.995847,1.114455,1.026815,0
6.86463,9.657677,6.798829,0
2.629517,7.193574,3.938923,0
0.470294,7.492705,5.387597,0
8.918847,0.030041,5.020282,0
7.884853,4.305135,5.72246,1
2.530712,7.833499,4.566044,1
0.676346,9.733378,5.989888,1
0.862589,4.106185,0.057918,0
8.415904,5.879721,1.511526,1
8.307939,2.700592,5.747112,1
8.872252,1.387308,4.918297,0
2.642656,4.972883,4.038633,0
8.414733,4.829365,7.822697,0
5.251898,5.753563,2.759725,1
6.507426,3.086865,7.427166,0
0.721307,2.781264,1.768474,1
3.689738,9.189669,5.225349,1
6.806015,9.369361,0.850719,1
9.405147,9.083241,2.574436,1
5.182708,7.95275,0.633918,1
8.114863,8.900997,2.034336,1
8.414781,3.989476,6.638093,1
3.366162,5.085945,0.485945,0
7.079638,6.340584,6.174581,0
0.382436,8.088696,6.600378,0
7.170048,0.301327,3.957344,0
5.269535,0.939097,1.891008,0
8.234935,9.704497,8.096444,1
7.530541,8.665888,8.913162,1
3.625257,4.873551,7.769128,0
2.944432,7.555826,2.689778,1
4.329696,3.835094,8.751442,0
8.4413,8.561052,6.981388,1
0.534418,1.196425,1.218599,1
9.44088,1.786109,3.318731,1
8.481449,5.893746,1.831613,1
7.860405,6.313391,8.032745,1
0.032965,4.257021,6.164471,1
3.580143,6.158034,2.988989,1
8.53454,3.222221,3.91775,1
7.8627,1.547702,8.283356,1
6.546077,9.753237,4.768842,1
9.490148,8.459709,1.438343,1
7.82094,4.284007,7.858872,1
0.929056,6.73606,6.737509,0
4.215226,0.315866,0.941853,0
4.370882,3.889551,2.585432,0
9.41556,0.87945,6.85907,1
0.470819,8.943583,6.290317,1
0.197833,4.501147,3.546875,0
0.100236,6.685903,2.796297,0
5.962464,0.277065,6.075306,0
8.522901,3.176322,9.132602,1
5.234016,8.519451,4.864341,0
0.06245,9.661117,1.730633,1
6.387654,8.464413,3.790034,1
0.927031,9.205797,7.132122,1
0.398252,1.704333,5.551677,0
5.307927,6.537276,1.757758,1
2.484323,6.978681,3.466682,1
1.363573,7.010916,2.240169,1
0.065882,0.469179,2.482643,0
1.852368,0.256391,6.51926,1
0.045683,7.458097,7.718034,1
2.503041,8.396432,7.018167,1
0.522,0.159058,5.755491,0
4.581203,9.081576,4.634206,1
3.36021,0.48265,4.255365,0
4.995226,3.028996,2.78488,0
7.114435,2.839775,1.772757,0
9.297246,4.100628,8.029906,1
8.249866,9.862534,5.921462,1
9.371636,0.657497,8.559069,1
9.787989,2.07488,7.657362,1
7.359274,6.191603,8.641693,1
7.042619,5.294798,2.968707,1
7.80148,0.202391,0.542226,1
2.712374,3.368682,9.014751,0
1.999256,6.33196,2.932731,0
0.889394,6.346624,6.693494,0
9.327091,3.726793,1.196751,1
2.603689,3.787039,4.907492,0
9.637794,0.768265,1.982212,1
7.468956,8.734493,2.593122,1
5.244712,5.026549,2.59133,1
7.404688,3.739475,6.199476,1
6.670761,6.670364,9.88864,1
9.522676,0.643497,6.427742,1
8.942992,0.152381,8.390314,1
0.992486,2.791402,2.567518,0
3.574296,5.849416,4.514394,1
5.818646,6.754772,3.34821,0
4.234865,0.028313,7.159711,0
5.377023,4.293048,9.478526,1
5.537499,4.518794,9.7072,1
7.399304,1.200075,3.835048,0
7.208421,3.349633,0.269577,0
2.886985,7.525009,5.394131,1
6.918961,8.23526,5.091134,1
9.499942,6.913217,8.171941,1
2.286901,3.991732,6.030639,0
1.652913,2.775758,6.088793,0
5.839525,9.607959,9.310601,1
1.862928,7.964281,5.981032,0
3.654159,9.568663,7.470066,1
6.424673,3.4344,3.043159,1
3.343413,5.356841,1.69053,1
5.683022,7.204179,8.752023,1
7.815455,2.845688,0.704432,1
7.630866,8.796574,5.786457,0
7.42547,1.310669,0.068555,0
4.815889,3.767598,0.921938,0
2.888782,2.201285,9.802724,0
7.423374,3.180521,9.288563,1
7.445318,3.147294,3.952882,1
7.721362,2.129037,0.870272,1
0.542232,0.987218,9.663235,1
6.167052,7.315693,1.11629,1
6.109475,5.50359,0.024068,1
7.795611,6.020435,3.991683,1
9.310197,3.655466,2.288556,1
3.942432,0.323193,4.23552,0
9.349125,7.646304,4.660301,1
6.016237,9.734627,9.945871,1
4.556102,2.081955,2.184544,0
2.731606,8.324939,8.820635,1
4.571509,4.543762,6.922649,1
6.269361,5.385052,9.25593,1
3.541393,2.261556,0.902867,0
8.25159,4.509711,5.079045,1
3.403381,3.976344,7.056821,0
0.279635,5.39103,6.970116,0
1.067853,6.088229,8.181913,0
9.176337,5.905701,2.358485,1
0.130605,3.554131,4.787542,0
2.998163,3.72552,4.29937,0
5.859881,7.348439,1.125712,1
2.633043,2.061336,2.219377,1
3.492633,3.175036,8.705728,0
7.738717,9.808416,1.519336,1
3.340962,5.393908,3.522028,0
1.348876,8.063017,2.858553,1
9.706855,4.776834,1.051204,1
2.752268,3.956506,5.350316,0
1.548491,4.739036,4.084645,0
1.233143,8.908041,3.492602,1
3.936988,0.151137,9.817151,0
1.600376,0.208654,2.214342,0
2.656737,7.535171,6.175474,1
1.17308,9.134807,2.871276,1
6.711866,1.25492,3.95827,1
0.279727,9.422397,0.772073,1
8.690896,7.463443,7.702765,1
5.658787,3.066042,9.909781,0
9.844996,4.752371,4.652794,1
6.057322,4.670907,5.86389,1
1.486602,4.983961,0.404289,0
7.88778,9.163186,4.01319,1
2.468674,1.542631,1.097879,0
0.236265,0.135561,4.163473,0
0.468465,2.47432,3.829563,0
7.179479,1.284265,1.620073,0
4.115607,2.591541,8.725995,0
8.267525,0.461465,4.586292,1
8.2963,3.945953,3.972562,1
1.895694,9.390108,6.013144,1
6.06098,8.521342,9.503275,1
1.778787,7.587321,3.71132,1
1.485698,3.572959,6.833984,0
3.249642,9.105056,2.823159,1
0.052503,2.873028,2.064155,0
4.076713,7.63656,5.447434,1
7.596174,4.00345,7.087036,1
8.121637,0.002567,0.773318,0
1.247846,7.712693,5.774186,0
1.706479,8.917445,2.025408,0
1.059752,3.615793,4.578599,1
0.606698,5.391066,9.053495,0
8.759211,6.995031,9.786888,1
2.779057,9.37295,9.58512,1
8.978703,8.767694,1.432899,0
3.913888,5.402892,0.849048,1
7.253879,3.732407,1.132581,1
8.402629,4.987771,0.462149,1
5.755237,5.369941,9.070715,1
1.429013,1.364408,9.643712,0
9.125969,4.173558,5.677074,1
6.924014,0.334552,7.40879,0
9.948885,4.472663,3.265648,1
9.344861,3.61763,7.229961,0
1.856214,7.717747,1.214941,1
4.386916,5.352808,3.905744,1
8.728674,0.122704,1.400724,0
2.953777,0.385787,2.246749,0
5.299401,8.74242,2.283339,1
6.077723,3.924426,3.270294,1
9.355022,8.647497,6.05308,1
5.276976,9.983845,6.470937,1
0.238441,3.688506,3.734312,0
8.032056,6.254947,6.126223,1
4.667718,6.323768,3.829921,0
4.558429,8.070488,5.056044,1
2.043619,8.129155,2.391289,1
8.535235,8.499943,6.995572,1
1.166924,4.647276,5.632216,0
6.756924,0.964605,2.074951,0
1.567984,7.865882,8.912937,0
4.93035,5.594163,2.171566,1
6.268426,7.150181,1.079506,1
9.600232,2.894709,5.810411,1
2.35648,0.790036,1.437176,0
2.255241,1.544948,0.848692,0
2.225483,9.901967,4.254139,1
6.186228,1.845774,9.570831,0
7.177214,1.975552,7.791366,1
6.514803,1.33188,2.776518,0
1.2896,5.933007,2.999402,0
2.28715,5.189885,4.804967,0
4.097263,9.607999,8.611498,1
5.751857,9.396302,8.868876,1
2.402044,6.260888,9.235426,0
2.288338,2.15414,8.957518,0
9.58995,9.500691,2.162535,1
7.846126,6.9859,6.483575,0
8.256378,1.870904,1.86,1
2.51915,7.354303,1.951746,1
3.212152,8.415541,6.01134,1
1.328404,8.41314,1.077752,1
1.357938,9.765189,7.21807,1
7.152208,4.912306,2.102403,1
0.433818,2.727668,6.959336,0
7.971087,9.758095,8.072051,0
3.856007,5.379661,9.511892,1
3.992617,0.230411,5.443421,0
0.411446,7.400344,0.249139,0
6.87605,1.455743,7.798238,0
2.783989,4.573347,6.260501,0
4.579587,0.308635,6.284847,0
7.515242,8.241561,1.441844,1
4.939306,3.408821,6.978985,0
5.976894,2.788107,2.598092,0
2.901541,9.902902,1.770781,1
5.85754,7.184573,9.411825,1
8.485508,1.206917,9.258087,1
4.626786,1.594821,5.140475,0
8.598041,1.010971,8.366998,1
7.007716,9.28063,9.485378,1
3.434721,9.25175,6.671061,1
3.187751,3.889594,7.880213,0
6.297687,5.666775,3.729431,1
2.565255,1.339514,0.188166,0
4.33294,9.222302,2.770274,1
2.372939,6.654542,2.346367,1
1.32395,5.190696,7.052543,0
5.815285,5.048309,1.663198,0
6.034621,4.59013,5.389605,1
4.236856,3.094599,4.554512,0
0.587941,3.596218,4.623389,0
3.796208,3.0054,5.343455,0
0.701563,6.637014,4.089026,0
1.964501,5.716013,6.266543,0
4.369528,4.349134,3.36003,0
1.722028,9.708243,2.647708,1
9.353247,8.550204,0.341093,0
9.872146,5.603823,6.185677,1
1.750582,1.01431,3.133061,0
2.746475,3.13201,0.519494,0
3.588366,9.184605,1.034472,1
9.358186,5.833367,3.057238,0
7.685155,6.251146,1.790943,1
4.924647,7.352349,6.721593,1
3.758638,0.58981,1.243532,0
3.941066,4.132491,1.575672,0
9.643195,5.220153,4.262336,1
4.281875,5.638778,1.574181,1
4.120719,5.600261,6.160497,1
5.117983,0.082823,9.577542,0
4.113075,8.671195,6.713689,1
3.969091,3.733835,1.89542,0
9.970507,6.969945,5.164415,0
1.324803,9.265361,1.511919,1
9.253503,5.074225,7.41428,1
8.367789,8.513914,9.348816,1
2.970576,4.583746,1.109538,0
4.745195,2.74152,5.625809,1
7.000806,7.245027,0.213206,1
1.973482,0.99656,9.270802,0
7.653598,5.174333,2.798903,1
6.79473,7.508329,6.903543,1
1.910378,6.47434,2.967214,0
3.170511,9.53019,7.86258,0
8.104329,1.288559,8.354707,1
8.7019,7.436838,2.495011,1
1.98234,0.495504,9.071899,0
5.318442,8.009066,8.868299,1
0.115102,5.646815,6.737213,0
1.349598,5.526293,3.316359,0
9.325831,2.373792,3.732697,1
2.574687,0.850768,4.482466,0
1.544283,9.78233,6.273758,1
0.273277,5.88185,3.585245,0
2.482498,7.064036,9.651124,1
6.722227,6.22608,6.156819,1
5.396353,4.288635,4.858142,1
1.000204,6.918296,7.356743,0
2.87977,4.799845,7.374207,0
8.066498,8.331667,6.603261,1
4.343113,3.089469,0.931049,0
4.541213,8.142658,7.469837,1
1.634566,4.329422,0.233472,0
7.79192,9.252231,4.976336,1
7.41817,7.917468,6.760998,0
7.313989,9.179791,1.731466,1
9.787865,0.324925,0.250091,1
8.574802,8.798125,8.796028,1
4.685535,7.280605,2.562813,1
7.806018,7.15092,4.407144,1
1.123592,3.933824,0.864597,0
2.753271,3.47217,2.43836,0
1.395845,8.337295,8.111135,1
9.315187,3.238195,8.125032,0
6.708836,1.624473,2.216613,0
3.942547,1.980368,7.24484,0
1.931841,0.614374,6.567671,0
3.795078,0.379965,3.82341,0
9.977519,8.260972,0.899379,1
5.110563,7.23825,9.718622,1
5.483925,8.803006,6.92466,1
2.556889,6.121731,0.288025,0
9.95103,6.124572,5.686674,1
8.218331,3.139957,4.590362,1
9.505818,2.965627,7.798466,1
0.936692,0.245485,2.76268,0
3.525554,2.624604,4.31069,0
2.474263,7.171367,9.42407,1
5.542565,9.485859,7.155774,1
3.339557,8.932883,3.919394,1
9.729145,8.299112,0.687089,1
7.913059,7.701113,8.035198,1
1.80497,4.690136,3.133149,0
3.854306,1.871831,3.70804,0
4.627975,0.825515,2.360087,0
1.717999,2.132523,5.4213,0
2.036391,6.055719,8.47561,0
4.146253,7.346618,5.052588,1
3.900489,4.920372,0.792029,0
7.759254,0.42211,6.739753,0
4.773849,7.679402,0.671574,1
2.050818,2.382569,4.524091,0
5.853822,6.823505,2.458234,1
6.987756,8.362104,4.656154,1
7.383423,7.693233,6.844307,1
0.398023,0.339857,4.719897,1
4.276164,2.498562,2.632519,0
2.340611,8.800047,1.148687,1
6.431695,4.650192,4.461702,1
9.504565,9.828982,3.553823,1
2.54269,2.545885,0.9589,0
6.885014,3.160859,2.574287,1
8.565772,7.729881,8.37845,1
8.603603,4.782503,4.67129,1
5.956101,3.265007,4.191658,1
6.227016,3.497981,6.936858,1
2.483481,5.69192,1.402866,1
0.588061,2.262825,9.123721,0
2.634117,1.317098,6.233887,0
4.381864,9.300975,4.270093,1
3.495469,1.68611,9.10393,0
1.885804,8.881668,6.863525,1
7.177863,0.360269,4.292469,0
7.955266,7.61664,9.749991,1
3.168826,3.761033,1.90538,0
0.347524,8.289681,4.869149,0
9.782797,8.044421,6.667235,1
3.69998,8.107634,2.446424,1
0.497887,3.73752,5.459597,0
0.712644,6.269566,8.312234,0
3.897665,4.382687,7.570079,1
4.338378,1.603623,3.83914,1
0.716169,3.165055,8.004908,1
0.745655,9.706871,0.387784,1
1.600157,1.132551,6.185614,0
2.496641,5.840851,0.660165,0
8.331912,3.58633,4.880062,0
4.444492,4.761857,2.714155,1
9.738076,2.134417,5.792166,1
1.166382,1.501188,8.049311,1
2.169944,7.119986,1.936674,1
8.972113,4.534935,0.762026,1
4.87256,7.125348,7.607776,1
5.249841,5.634397,6.158764,1
9.41012,1.350125,2.436311,1
3.029187,9.487078,0.998619,1
8.040375,4.271208,7.651408,1
4.379115,5.079453,6.421487,1
9.946423,2.193226,4.668706,1
9.365556,4.894285,8.462059,1
4.303689,7.285827,1.449499,1
4.72084,5.813013,0.880418,1
1.31386,8.402152,8.350736,1
7.835318,9.1991,4.65688,1
8.550548,1.61881,5.100912,1
2.246615,3.185023,7.903577,0
2.249265,8.860255,7.57497,1
6.868101,8.758705,7.049428,1
0.713425,5.725917,4.861441,1
2.796332,4.911096,1.895677,0
1.317317,7.107198,2.228564,0
6.209537,7.1334,8.324799,1
6.746445,0.163011,4.938361,0
3.985244,2.355755,0.339684,0
7.438697,8.506789,1.298378,1
7.247483,7.634955,7.946676,1
8.697793,1.285392,2.105849,1
9.873765,4.155514,3.710824,1
5.441223,2.094338,3.060546,0
5.876978,3.754246,1.658862,1
8.979606,2.15198,9.666912,1
3.567808,9.410607,8.018365,1
0.598661,7.999145,3.910298,1
7.574159,3.672809,9.321835,1
2.514314,0.134767,4.394097,0
3.252129,9.552106,4.433456,1
7.551061,0.092619,9.452176,0
2.77457,8.163734,5.047473,1
1.458812,5.368703,1.670618,0
9.253483,9.319163,9.609446,1
6.884141,3.424088,5.71734,1
9.630056,9.602451,9.85721,1
2.404391,3.039836,3.010509,0
9.726895,8.029932,5.818266,1
5.196228,4.428016,2.122587,1
9.315236,7.804943,9.138894,1
5.643395,4.437964,9.439413,1
9.568436,4.188702,4.30521,1
4.756261,4.765418,0.497813,1
9.052615,3.2262,9.830163,1
1.69908,0.375933,5.438971,0
5.761611,5.34926,3.666119,1
7.255772,4.039735,0.491667,1
9.42665,2.390292,4.544175,1
6.842891,7.026445,3.963487,1
5.110622,3.677312,8.405685,0
2.925667,3.138095,2.569432,0
4.082218,4.959142,7.529246,1
7.876898,9.317874,9.687344,1
0.219955,7.668723,9.942072,0
4.012962,5.321241,7.136829,1
1.991466,7.722528,5.38787,1
6.735619,3.976173,7.489119,1
2.632314,5.549803,2.449002,0
7.725075,1.741706,5.896429,1
9.783083,2.118322,0.562274,1
8.252081,1.156941,7.17068,1
9.690926,3.79407,1.308089,1
3.025068,8.226124,8.051259,1
5.536596,8.249583,8.631266,1
4.122282,5.780671,5.587804,1
3.371483,9.43885,0.286706,1
2.719747,0.923583,5.438433,0
6.54711,7.302702,9.083623,1
3.168944,2.409147,9.367808,0
4.926141,1.195345,0.533764,0
4.086406,5.901197,2.973353,1
4.177341,3.805881,0.282346,0
1.521712,8.369817,6.937809,1
1.558248,7.157016,6.240153,0
9.640089,6.657927,2.125067,1
5.567148,0.286208,1.376238,0
6.462801,1.279427,8.006823,0
8.832044,5.881307,7.453443,1
3.701814,9.618977,8.582459,1
7.917885,6.0415,9.733611,1
8.194391,8.913565,3.351998,1
1.415178,9.125989,4.648018,1
9.183402,0.350769,1.209392,1
8.780613,3.363729,1.569526,1
4.520126,1.134269,2.763551,0
1.82118,4.159353,4.780729,0
3.794369,7.978982,8.068898,0
9.442839,3.526917,4.533381,1
2.845392,7.286293,5.408095,1
1.800309,8.647587,7.726222,1
1.882252,6.171647,9.309937,0
6.536297,9.045033,4.557555,1
1.530452,4.91072,4.373085,0
9.125487,3.186151,1.171414,1
0.865315,1.232016,3.486677,1
4.505264,1.444899,9.898127,0
1.611904,0.95273,6.547275,0
6.909329,3.83679,2.710443,1
3.0748,0.091373,8.195222,0
2.926721,6.384145,4.402623,1
9.469703,8.852555,4.657987,1
6.910904,7.028647,9.443474,1
0.505787,8.153907,2.385149,0
3.924764,2.142424,0.212836,0
8.981527,0.342996,0.704259,1
9.158431,1.070238,7.737684,1
2.037801,2.471303,3.296298,0
6.355284,8.061785,9.667514,1
6.989502,0.614825,8.267767,0
9.706425,5.707081,1.817834,1
8.029076,4.154908,7.491296,1
2.054978,6.614353,3.643387,0
1.016026,8.278496,5.416849,1
6.511962,3.774367,7.847218,1
3.55592,3.403002,2.051988,0
1.471948,4.606072,2.21544,0
1.709185,5.615863,3.902781,1
0.772035,6.381056,6.436183,0
9.048809,5.25825,7.677203,0
9.362974,4.226903,5.799334,1
1.671251,0.691981,3.935108,0
1.099013,6.285533,7.842536,0
